Overlap,Num,Method
100,3,OLIVE
25,2,XTREE
25,73,ALVES
25,73,SHATW
25,64,OLIVE
50,15,XTREE
50,1,ALVES
50,1,SHATW
50,6,OLIVE
75,11,XTREE
75,1,ALVES
75,0,SHATW
75,3,OLIVE
100,48,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,3,XTREE
25,67,ALVES
25,73,SHATW
25,65,OLIVE
50,14,XTREE
50,4,ALVES
50,2,SHATW
50,6,OLIVE
75,13,XTREE
75,5,ALVES
75,0,SHATW
75,2,OLIVE
100,48,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,3,XTREE
25,68,ALVES
25,74,SHATW
25,65,OLIVE
50,16,XTREE
50,3,ALVES
50,2,SHATW
50,5,OLIVE
75,13,XTREE
75,5,ALVES
75,0,SHATW
75,4,OLIVE
100,47,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,2,XTREE
25,65,ALVES
25,74,SHATW
25,67,OLIVE
50,15,XTREE
50,6,ALVES
50,0,SHATW
50,2,OLIVE
75,14,XTREE
75,5,ALVES
75,0,SHATW
75,2,OLIVE
100,46,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,2,XTREE
25,71,ALVES
25,73,SHATW
25,69,OLIVE
50,15,XTREE
50,1,ALVES
50,2,SHATW
50,3,OLIVE
75,14,XTREE
75,3,ALVES
75,0,SHATW
75,3,OLIVE
100,47,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,3,XTREE
25,70,ALVES
25,73,SHATW
25,64,OLIVE
50,14,XTREE
50,2,ALVES
50,3,SHATW
50,4,OLIVE
75,13,XTREE
75,2,ALVES
75,0,SHATW
75,3,OLIVE
100,46,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,1,XTREE
25,71,ALVES
25,73,SHATW
25,64,OLIVE
50,14,XTREE
50,2,ALVES
50,2,SHATW
50,6,OLIVE
75,15,XTREE
75,1,ALVES
75,0,SHATW
75,5,OLIVE
100,48,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,1,XTREE
25,68,ALVES
25,74,SHATW
25,69,OLIVE
50,16,XTREE
50,4,ALVES
50,1,SHATW
50,5,OLIVE
75,15,XTREE
75,3,ALVES
75,0,SHATW
75,2,OLIVE
100,47,XTREE
100,0,ALVES
100,0,SHATW
100,0,OLIVE
25,2,XTREE
25,68,ALVES
25,73,SHATW
25,67,OLIVE
50,15,XTREE
50,3,ALVES
50,2,SHATW
50,4,OLIVE
75,12,XTREE
75,3,ALVES
75,0,SHATW
75,5,OLIVE
100,48,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,2,XTREE
25,69,ALVES
25,74,SHATW
25,68,OLIVE
50,15,XTREE
50,4,ALVES
50,2,SHATW
50,2,OLIVE
75,14,XTREE
75,3,ALVES
75,0,SHATW
75,2,OLIVE
100,48,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,1,XTREE
25,67,ALVES
25,73,SHATW
25,66,OLIVE
50,15,XTREE
50,5,ALVES
50,1,SHATW
50,3,OLIVE
75,14,XTREE
75,4,ALVES
75,0,SHATW
75,3,OLIVE
100,46,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,1,XTREE
25,66,ALVES
25,73,SHATW
25,67,OLIVE
50,15,XTREE
50,7,ALVES
50,1,SHATW
50,4,OLIVE
75,15,XTREE
75,4,ALVES
75,0,SHATW
75,1,OLIVE
100,45,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,2,XTREE
25,68,ALVES
25,73,SHATW
25,68,OLIVE
50,14,XTREE
50,5,ALVES
50,3,SHATW
50,3,OLIVE
75,13,XTREE
75,3,ALVES
75,0,SHATW
75,2,OLIVE
100,47,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,2,XTREE
25,68,ALVES
25,74,SHATW
25,66,OLIVE
50,15,XTREE
50,2,ALVES
50,0,SHATW
50,4,OLIVE
75,13,XTREE
75,4,ALVES
75,0,SHATW
75,3,OLIVE
100,48,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,2,XTREE
25,69,ALVES
25,73,SHATW
25,63,OLIVE
50,15,XTREE
50,4,ALVES
50,2,SHATW
50,6,OLIVE
75,14,XTREE
75,3,ALVES
75,0,SHATW
75,4,OLIVE
100,48,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,2,XTREE
25,70,ALVES
25,74,SHATW
25,65,OLIVE
50,15,XTREE
50,4,ALVES
50,1,SHATW
50,4,OLIVE
75,11,XTREE
75,2,ALVES
75,0,SHATW
75,3,OLIVE
100,48,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,2,XTREE
25,68,ALVES
25,74,SHATW
25,65,OLIVE
50,14,XTREE
50,5,ALVES
50,2,SHATW
50,5,OLIVE
75,13,XTREE
75,4,ALVES
75,0,SHATW
75,4,OLIVE
100,47,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,1,XTREE
25,68,ALVES
25,73,SHATW
25,67,OLIVE
50,14,XTREE
50,5,ALVES
50,2,SHATW
50,6,OLIVE
75,13,XTREE
75,3,ALVES
75,0,SHATW
75,1,OLIVE
100,48,XTREE
100,0,ALVES
100,0,SHATW
100,2,OLIVE
25,2,XTREE
25,71,ALVES
25,73,SHATW
25,68,OLIVE
50,15,XTREE
50,2,ALVES
50,2,SHATW
50,4,OLIVE
75,12,XTREE
75,2,ALVES
75,0,SHATW
75,3,OLIVE
100,48,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,1,XTREE
25,71,ALVES
25,74,SHATW
25,66,OLIVE
50,14,XTREE
50,3,ALVES
50,1,SHATW
50,7,OLIVE
75,12,XTREE
75,1,ALVES
75,0,SHATW
75,2,OLIVE
100,49,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
25,1,XTREE
25,67,ALVES
25,74,SHATW
25,69,OLIVE
50,15,XTREE
50,6,ALVES
50,1,SHATW
50,2,OLIVE
75,15,XTREE
75,3,ALVES
75,0,SHATW
75,2,OLIVE
100,45,XTREE
100,0,ALVES
100,0,SHATW
100,3,OLIVE
