Overlap,Num,Method
25,2,XTREE
25,103,ALVES
25,112,SHATW
25,93,OLIVE
50,28,XTREE
50,9,ALVES
50,0,SHATW
50,13,OLIVE
75,19,XTREE
75,5,ALVES
75,0,SHATW
75,4,OLIVE
100,76,XTREE
100,0,ALVES
100,0,SHATW
100,7,OLIVE
25,12,XTREE
25,103,ALVES
25,112,SHATW
25,100,OLIVE
50,24,XTREE
50,11,ALVES
50,0,SHATW
50,9,OLIVE
75,15,XTREE
75,2,ALVES
75,0,SHATW
75,1,OLIVE
100,72,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,3,XTREE
25,101,ALVES
25,112,SHATW
25,99,OLIVE
50,28,XTREE
50,11,ALVES
50,0,SHATW
50,8,OLIVE
75,20,XTREE
75,5,ALVES
75,0,SHATW
75,3,OLIVE
100,75,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
25,12,XTREE
25,105,ALVES
25,112,SHATW
25,98,OLIVE
50,24,XTREE
50,9,ALVES
50,0,SHATW
50,9,OLIVE
75,15,XTREE
75,4,ALVES
75,0,SHATW
75,2,OLIVE
100,72,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,12,XTREE
25,107,ALVES
25,112,SHATW
25,91,OLIVE
50,24,XTREE
50,7,ALVES
50,0,SHATW
50,12,OLIVE
75,15,XTREE
75,2,ALVES
75,0,SHATW
75,4,OLIVE
100,72,XTREE
100,0,ALVES
100,0,SHATW
100,8,OLIVE
25,12,XTREE
25,104,ALVES
25,112,SHATW
25,98,OLIVE
50,24,XTREE
50,10,ALVES
50,0,SHATW
50,9,OLIVE
75,15,XTREE
75,2,ALVES
75,0,SHATW
75,4,OLIVE
100,72,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,2,XTREE
25,103,ALVES
25,112,SHATW
25,97,OLIVE
50,28,XTREE
50,8,ALVES
50,0,SHATW
50,9,OLIVE
75,21,XTREE
75,4,ALVES
75,0,SHATW
75,5,OLIVE
100,75,XTREE
100,0,ALVES
100,0,SHATW
100,6,OLIVE
25,2,XTREE
25,105,ALVES
25,112,SHATW
25,94,OLIVE
50,28,XTREE
50,10,ALVES
50,0,SHATW
50,13,OLIVE
75,21,XTREE
75,3,ALVES
75,0,SHATW
75,4,OLIVE
100,75,XTREE
100,0,ALVES
100,0,SHATW
100,5,OLIVE
25,2,XTREE
25,103,ALVES
25,112,SHATW
25,103,OLIVE
50,28,XTREE
50,8,ALVES
50,0,SHATW
50,6,OLIVE
75,18,XTREE
75,4,ALVES
75,0,SHATW
75,2,OLIVE
100,76,XTREE
100,0,ALVES
100,0,SHATW
100,1,OLIVE
25,12,XTREE
25,104,ALVES
25,112,SHATW
25,98,OLIVE
50,24,XTREE
50,11,ALVES
50,0,SHATW
50,12,OLIVE
75,15,XTREE
75,3,ALVES
75,0,SHATW
75,3,OLIVE
100,72,XTREE
100,0,ALVES
100,0,SHATW
100,4,OLIVE
