$time_passes,$gvn,$instcombine,$inline,$jump_threading,$simplifycfg,$sccp,$print_used_types,$ipsccp,$iv_users,$licm,$<Performance
1,0,1,1,1,1,1,0,1,1,0,230.82
1,1,1,1,1,1,1,0,1,1,0,252.14
1,1,1,1,1,0,1,0,0,0,0,254.34
1,0,0,1,1,0,1,0,1,0,1,257.17
1,1,0,1,1,1,1,0,1,1,1,250.23
1,0,0,1,1,1,1,0,1,1,0,215.73
1,0,0,1,1,0,0,0,0,0,0,217.29
1,1,1,0,1,1,0,1,0,1,0,240.21
1,0,0,1,1,1,1,1,0,1,0,214.50
1,1,0,0,1,1,0,1,0,1,0,223.98
1,0,1,1,1,0,1,0,0,1,0,230.57
1,0,0,0,1,0,0,1,0,0,0,204.69
1,0,0,0,1,1,1,1,0,1,0,203.86
1,1,0,1,0,0,0,1,0,0,0,238.62
1,0,0,0,0,1,1,1,1,1,0,206.43
1,0,0,0,1,0,1,0,0,0,0,207.23
1,0,0,0,0,1,0,1,0,1,0,201.47
1,1,0,0,1,1,1,1,1,0,1,232.64
1,0,1,1,1,1,1,1,1,1,1,248.58
1,0,0,0,1,0,0,0,0,0,1,220.80
1,1,0,1,1,0,1,0,1,0,1,251.90
1,1,1,0,1,1,1,1,0,0,1,252.87
1,0,1,0,0,1,1,1,0,1,1,232.99
1,1,0,1,0,0,1,1,1,0,1,252.52
1,0,1,0,1,0,0,0,0,0,0,234.80
1,1,1,1,1,1,1,1,0,0,1,250.43
1,1,1,0,1,1,1,0,0,0,1,254.50
1,1,0,1,1,1,0,0,0,0,0,257.54
1,0,1,1,1,0,1,1,1,0,1,246.67
1,1,1,0,0,1,1,0,1,0,1,253.74
1,0,1,0,1,1,1,0,1,1,1,235.79
1,0,1,0,0,1,1,0,0,0,1,234.42
1,0,1,0,1,1,0,1,0,1,0,221.86
1,1,0,1,0,0,1,0,0,0,0,239.98
1,1,1,1,1,0,1,0,1,1,1,261.69
1,1,0,1,1,0,1,0,0,1,0,234.25
1,0,0,0,1,1,1,0,1,1,1,218.40
1,0,1,1,0,0,1,1,1,0,0,230.69
1,1,1,0,0,1,0,0,0,0,0,246.76
1,0,0,0,1,1,1,0,1,1,1,216.87
1,0,1,0,0,0,1,0,1,0,0,221.17
1,0,1,0,0,1,0,0,0,0,1,237.10
1,1,1,0,0,1,1,0,1,1,1,251.16
1,0,1,1,0,1,1,1,1,0,1,249.83
1,0,1,1,1,0,0,1,0,1,1,249.53
1,0,0,0,0,0,1,1,1,1,1,214.33
1,0,0,1,1,0,0,1,0,1,0,209.84
1,0,1,0,1,0,1,1,0,1,1,233.43
1,0,1,1,1,1,0,1,0,1,1,250.75
1,0,1,0,1,1,1,0,1,1,0,222.56
1,1,0,1,0,1,1,1,1,0,1,248.70
1,1,0,1,1,1,1,1,1,1,1,241.23
1,0,0,1,1,1,1,0,0,1,0,216.92
1,0,0,1,1,1,1,0,1,0,1,261.43
1,1,1,1,1,1,0,0,0,0,1,251.80
1,1,1,1,0,0,1,1,0,1,0,247.72
1,1,0,0,0,1,1,1,0,1,1,233.79
1,0,0,0,1,1,1,0,0,1,1,219.77
1,0,0,0,0,1,1,0,0,1,0,205.36
1,0,1,1,0,1,1,1,0,1,1,248.65
1,1,1,1,0,1,1,0,1,1,1,268.80
1,0,1,1,0,0,0,0,0,0,1,256.25
1,1,0,0,0,1,1,0,1,1,0,229.24
1,1,0,0,1,0,1,1,1,1,1,235.31
1,1,0,1,1,0,0,0,0,1,0,231.33
1,1,0,0,0,1,1,0,0,0,1,237.89
1,0,0,1,0,0,1,0,1,1,0,211.39
1,1,1,0,0,1,0,1,0,1,0,241.70
1,0,1,1,1,0,1,0,1,1,0,228.26
1,0,0,1,1,0,1,0,1,1,1,261.84
1,0,1,1,1,0,1,1,0,1,1,248.30
1,1,0,1,1,1,1,1,0,0,1,238.27
1,0,0,0,0,1,1,1,0,1,0,203.19
1,1,0,1,1,0,1,1,1,0,0,231.91
1,0,1,1,1,0,1,1,1,1,0,231.69
1,1,1,0,1,0,1,1,1,0,1,252.81
1,0,1,1,1,1,1,0,1,0,0,229.21
1,0,0,0,1,1,1,0,1,0,1,216.63
1,1,0,1,1,0,1,0,1,0,0,239.79
1,1,0,0,1,1,1,0,0,0,1,255.12
1,0,1,0,0,1,1,1,0,0,1,232.59
1,0,1,0,0,1,0,1,0,0,1,235.85
1,0,1,0,1,1,1,1,1,0,0,231.16
1,0,1,0,0,0,1,1,0,1,0,218.89
1,1,0,1,1,0,1,0,1,1,1,253.82
1,0,1,1,0,1,0,0,0,0,1,252.27
1,1,1,0,1,0,1,1,1,0,0,244.26
1,1,0,0,0,0,0,1,0,0,0,227.85
1,1,0,0,0,1,1,1,0,1,0,225.26
1,0,0,0,0,1,1,0,1,0,0,202.63
1,0,1,1,0,0,1,0,1,0,0,229.19
1,0,1,0,0,0,1,0,0,1,1,232.22
1,1,1,0,0,1,1,1,0,1,1,249.46
1,1,0,1,0,1,0,0,0,0,0,242.16
1,1,1,1,0,0,0,0,0,0,0,244.30
1,0,1,1,0,1,1,0,1,0,0,228.27
1,0,0,0,1,0,0,1,0,0,1,217.63
1,0,1,1,1,1,1,1,1,1,0,231.20
1,1,0,0,1,0,1,1,1,1,0,226.65
1,1,1,0,1,1,1,0,0,1,1,251.98
1,0,1,0,1,0,1,1,1,0,1,235.79
1,1,1,0,0,0,1,1,1,1,1,250.24
1,1,0,0,0,0,1,0,1,0,1,235.73
1,0,0,1,0,1,1,1,0,0,0,218.23
1,0,0,0,0,0,1,0,1,0,0,203.64
1,1,1,0,0,1,1,1,1,0,0,239.37
1,1,0,0,1,0,1,1,0,1,1,233.12
1,1,0,0,1,0,0,0,0,1,1,230.79
1,1,1,0,1,0,1,0,1,1,0,244.59
1,0,0,0,0,1,1,1,1,1,1,219.37
1,0,0,0,1,0,1,0,1,1,0,205.87
1,0,1,0,1,0,0,1,0,0,0,221.78
1,0,0,0,0,0,0,1,0,1,0,203.18
1,0,1,0,1,1,0,0,0,0,0,233.28
1,1,1,0,0,0,0,0,0,1,1,246.33
1,0,0,1,1,1,1,0,0,1,1,266.12
1,0,1,0,1,0,0,0,0,1,1,231.32
1,0,1,0,1,0,1,0,1,0,0,219.40
1,1,0,0,0,1,1,0,1,0,1,235.51
1,0,0,1,0,0,1,0,0,1,0,210.71
1,0,0,0,0,0,1,1,1,0,1,217.55
1,0,0,0,1,1,0,0,0,0,0,205.95
1,1,0,0,1,0,1,1,0,1,0,224.30
1,1,1,0,1,1,1,0,1,1,1,254.42
1,1,1,0,1,0,1,0,1,1,1,249.58
1,0,1,1,1,1,1,0,1,1,0,231.33
1,0,0,1,0,1,1,0,1,0,0,211.74
1,1,0,0,0,0,1,1,1,1,0,229.79
1,0,0,0,0,1,0,0,0,1,0,200.38
1,1,1,1,1,0,0,1,0,0,1,268.38
1,1,1,1,0,1,1,0,1,1,0,255.47
1,1,1,1,1,1,1,0,1,1,0,257.17
1,1,1,0,0,1,1,0,0,1,0,240.34
1,1,1,1,1,1,1,0,0,1,0,253.10
1,0,1,1,0,1,1,1,1,0,0,229.70
1,1,0,0,0,0,1,1,1,0,0,225.50
1,1,0,0,1,1,1,0,1,0,0,224.88
1,1,0,0,1,0,0,0,0,1,0,221.61
1,0,1,0,1,1,1,1,1,1,0,232.96
1,1,0,1,0,1,1,0,1,1,0,235.35
1,1,1,0,1,1,1,0,1,1,1,251.36
1,1,0,1,0,0,1,0,1,0,1,249.66
1,1,1,0,1,1,1,0,0,0,0,246.50
1,0,0,1,0,0,0,0,0,0,0,208.92
1,0,1,0,1,0,1,1,1,1,0,219.91
1,0,1,1,0,0,1,1,1,0,0,224.99
1,0,1,1,1,0,0,1,0,0,0,232.14
1,0,0,0,0,1,1,0,1,1,1,216.23
1,0,0,0,0,0,1,0,0,0,0,204.99
1,1,0,1,1,0,0,1,0,1,0,235.97
1,0,0,0,0,0,1,0,0,1,0,200.66
1,0,0,0,0,0,1,1,1,0,0,199.95
1,0,1,1,1,1,1,1,1,1,1,265.82
1,0,1,1,0,1,1,0,0,1,0,231.25
1,1,0,1,0,1,1,1,1,0,0,237.37
1,1,0,1,0,1,1,0,1,0,0,238.25
1,0,1,0,1,0,1,0,1,0,1,232.47
1,0,1,1,0,0,1,0,1,1,0,229.64
1,0,0,1,0,1,1,1,1,0,1,263.57
1,1,1,1,1,0,0,1,0,1,1,259.26
1,0,0,0,0,1,0,0,0,0,1,219.50
1,0,0,0,1,0,1,0,1,1,0,202.93
1,1,0,0,0,1,1,1,1,0,0,229.31
1,0,0,0,0,0,1,1,0,1,0,201.90
1,0,0,0,0,0,1,1,1,1,0,205.99
1,1,0,1,0,0,1,1,1,0,0,231.37
1,1,1,1,1,1,1,0,1,1,1,269.47
1,1,1,1,0,1,0,1,0,0,1,266.45
1,0,1,1,0,0,1,1,1,1,1,251.24
1,0,1,1,0,0,0,1,0,0,0,229.28
1,1,0,1,0,0,0,0,0,1,0,230.17
1,0,0,0,1,1,0,0,0,1,1,214.24
1,1,0,0,1,1,0,0,0,0,0,229.86
1,1,1,1,1,1,0,1,0,0,1,267.59
1,0,1,0,1,1,1,1,0,1,0,220.82
1,0,1,1,0,1,1,0,1,0,1,249.25
1,0,0,0,0,0,1,1,0,1,1,215.29
1,0,0,1,0,1,1,0,1,0,1,258.16
1,0,1,1,0,1,1,1,1,0,0,230.94
1,1,1,1,1,0,1,0,0,0,1,266.48
1,0,1,0,0,1,1,0,0,1,0,222.19
1,1,1,0,1,1,1,1,1,0,0,241.83
1,0,0,0,0,0,1,0,1,0,1,213.27
1,1,0,1,1,0,1,0,0,1,1,249.68
1,1,1,0,1,0,1,0,0,0,1,252.99
1,0,1,1,1,1,1,1,1,0,1,247.31
1,0,0,0,1,0,1,1,0,1,0,202.68
1,0,0,1,0,0,1,0,1,1,1,246.13
1,1,1,1,0,1,1,0,1,1,1,262.95
1,0,1,0,0,0,1,0,1,0,1,233.85
1,0,0,1,0,1,1,1,1,0,0,215.47
1,0,1,0,1,0,1,1,0,0,1,237.41
1,1,0,0,1,1,1,0,1,0,0,227.91
1,1,0,1,1,1,1,0,0,0,1,240.43
1,1,0,1,0,0,1,1,1,1,1,248.40
1,0,0,1,0,1,0,1,0,1,1,263.75
1,1,0,1,1,1,0,0,0,1,0,233.74
1,0,1,0,1,1,1,0,1,0,0,222.16
1,0,0,0,0,1,1,0,0,1,1,218.30
1,0,1,1,0,0,1,1,1,0,1,250.12
1,1,1,0,0,0,1,1,1,0,1,246.81
1,0,0,1,1,0,0,1,0,1,1,257.68
1,0,0,1,1,1,1,0,1,1,0,215.37
1,1,0,0,1,1,1,1,1,1,1,236.58
1,1,0,1,1,0,1,1,0,0,0,240.62
1,0,0,1,0,1,0,0,0,1,1,256.60
1,1,1,0,0,0,0,0,0,0,1,238.23
1,1,1,1,0,0,1,1,0,1,1,260.17
1,0,1,1,1,0,1,1,1,0,0,229.95
1,0,1,0,0,0,1,0,1,1,0,222.87
1,0,0,0,0,0,1,0,1,0,1,216.22
1,0,1,1,1,0,1,1,0,0,1,250.37
1,0,1,0,1,1,1,0,1,1,0,220.80
1,0,1,1,0,0,1,1,0,1,1,247.43
1,0,0,1,1,1,1,1,1,1,1,266.54
1,1,1,0,0,0,1,0,1,0,1,251.71
1,1,1,1,0,0,1,1,1,1,1,264.93
1,1,0,0,0,0,1,1,0,1,0,223.49
1,1,0,1,0,0,0,0,0,0,0,248.17
1,1,0,1,0,1,1,0,1,0,1,248.60
1,0,0,1,0,1,1,1,1,1,0,212.53
1,1,1,1,0,0,1,1,1,0,1,258.23
1,0,0,1,0,1,1,1,0,1,1,261.90
1,1,0,1,0,1,0,0,0,1,1,245.79
1,1,1,1,1,1,1,1,1,1,1,253.67
1,0,1,0,0,1,1,1,1,1,1,236.17
1,1,1,1,0,0,0,0,0,1,1,258.56
1,0,0,0,1,0,1,0,0,1,1,214.89
1,0,1,1,0,0,0,0,0,1,1,244.92
1,1,1,0,1,1,0,0,0,1,1,249.37
1,1,0,0,0,1,0,1,0,1,1,231.89
1,1,1,0,0,1,0,1,0,0,1,253.12
1,1,0,0,0,0,0,1,0,1,1,233.33
1,1,0,0,0,1,0,1,0,1,0,223.21
1,0,1,0,1,1,1,0,1,1,1,235.78
1,0,1,0,1,0,1,1,1,0,0,221.44
1,0,0,0,1,0,0,0,0,1,1,212.92
1,0,1,0,1,1,0,1,0,0,0,222.90
1,1,1,0,1,1,1,1,0,1,1,250.48
1,0,1,1,0,1,0,1,0,1,1,246.65
1,0,0,0,0,1,0,0,0,0,0,206.90
1,0,1,0,0,1,1,0,1,1,1,233.43
1,1,0,0,1,1,0,1,0,1,1,235.57
1,0,0,1,1,1,0,0,0,0,0,216.37
1,1,0,0,1,0,1,0,0,1,1,232.49
1,1,0,0,0,0,1,0,1,1,0,226.57
1,1,0,0,1,0,1,0,1,0,1,235.21
1,0,1,1,0,0,1,1,1,1,1,246.32
1,1,0,0,0,1,1,1,1,1,1,238.82
1,1,0,1,1,1,0,1,0,1,0,238.46
1,0,0,1,1,0,1,0,1,1,0,213.85
1,1,1,1,0,1,1,1,1,0,0,251.00
1,0,1,1,0,0,1,0,0,1,1,247.25
1,0,0,1,0,0,0,0,0,1,1,241.78
1,0,1,1,1,1,1,0,1,1,1,249.60
1,1,0,0,1,1,1,1,0,1,0,225.77
1,1,1,0,0,1,0,0,0,1,0,238.73
1,1,1,0,0,0,1,0,0,1,0,237.75
1,1,1,0,0,0,1,0,1,1,0,241.97
1,1,0,1,0,1,1,0,1,0,0,234.65
1,0,0,0,1,0,1,0,0,0,1,219.31
1,0,0,0,0,1,1,0,0,0,0,205.21
1,1,1,1,1,0,1,1,1,0,1,266.93
1,0,0,0,0,0,1,0,0,1,1,214.37
1,0,0,0,1,1,1,0,0,0,1,218.96
1,1,1,1,0,1,0,0,0,0,1,266.97
1,1,0,0,0,1,0,1,0,0,1,239.59
1,1,0,0,0,1,1,0,1,1,1,234.67
1,0,0,1,0,1,1,1,0,0,1,267.17
1,0,1,0,1,0,1,1,1,1,0,223.42
1,0,0,0,1,1,1,1,1,1,1,218.50
1,1,1,1,1,1,0,1,0,0,0,254.89
1,1,0,0,1,1,1,0,1,1,0,227.27
1,0,0,0,1,1,1,1,1,0,0,205.71
1,1,0,1,1,0,0,1,0,1,1,244.85
1,0,0,1,0,0,1,1,1,1,1,264.64
1,1,0,0,0,1,1,0,1,1,1,237.51
1,1,1,1,0,1,1,1,1,0,1,263.72
1,1,0,1,0,0,0,1,0,1,1,247.63
1,0,1,1,1,0,1,0,0,1,1,247.67
1,0,0,0,1,0,1,1,1,1,0,202.69
1,1,0,1,0,1,1,0,0,1,0,237.87
1,0,1,1,1,0,1,1,1,0,0,229.56
1,0,1,1,0,0,1,1,0,0,1,249.79
1,1,0,1,1,1,1,1,0,0,0,258.50
1,1,0,0,1,1,1,0,1,0,1,236.64
1,0,0,0,1,0,1,0,1,1,1,218.20
1,1,1,1,1,0,1,1,0,1,1,261.36
1,0,0,1,1,1,1,0,1,1,1,263.78
1,0,0,1,1,0,1,1,1,1,0,216.91
1,1,1,0,0,0,1,0,1,0,0,240.16
1,1,0,1,1,0,1,0,1,0,0,237.50
1,1,1,0,1,0,1,1,1,1,0,245.22
1,1,1,1,1,0,1,0,0,1,0,251.41
1,0,0,1,1,0,1,0,1,1,0,212.93
1,1,1,0,1,1,0,1,0,0,0,244.28
1,1,0,1,0,1,1,0,0,0,1,253.39
1,0,0,0,0,0,1,0,1,1,1,215.61
1,0,1,1,1,1,0,1,0,0,0,229.30
1,1,1,1,0,0,1,1,1,0,0,254.14
1,0,1,1,1,1,0,0,0,1,1,247.13
1,1,0,1,1,0,1,0,1,1,1,247.37
1,1,0,0,0,1,1,1,0,0,1,235.85
1,0,1,0,0,0,1,1,1,1,1,236.36
1,1,1,0,1,0,0,0,0,0,0,245.94
1,0,0,1,0,0,1,1,0,1,1,261.13
1,1,0,0,1,1,1,0,0,1,0,227.64
1,0,0,0,0,1,1,1,1,0,1,217.65
1,0,0,1,1,0,1,1,1,1,1,264.29
1,0,0,1,1,0,0,0,0,0,1,266.32
1,0,0,0,1,0,1,1,1,0,0,205.74
1,1,1,0,1,1,1,0,1,1,0,242.74
1,1,0,1,0,0,1,0,1,1,0,233.67
1,1,1,0,0,1,1,1,1,1,0,243.12
1,0,0,1,0,1,1,1,1,0,1,259.38
1,1,0,0,0,1,1,0,1,0,1,233.12
1,0,0,0,1,1,1,0,0,0,0,206.62
1,0,0,1,1,1,1,0,1,0,0,213.97
1,1,0,0,0,1,0,0,0,1,1,231.22
1,1,0,0,1,0,1,1,0,0,0,231.80
1,0,1,0,1,1,0,0,0,0,1,235.91
1,1,0,1,0,1,0,1,0,0,1,251.91
1,1,0,1,1,0,1,1,0,1,0,235.30
1,0,1,0,1,0,1,1,0,1,0,219.63
1,1,0,0,1,1,0,0,0,1,1,232.22
1,1,0,1,0,1,1,1,1,1,0,239.32
1,1,0,1,1,1,1,1,1,1,0,254.24
1,1,1,1,1,1,1,1,0,1,0,250.86
1,1,0,0,0,1,1,1,1,0,0,226.58
1,1,1,0,1,1,1,1,1,1,0,245.70
1,0,1,0,0,1,1,1,0,1,0,220.21
1,1,1,0,0,0,1,0,1,1,0,238.78
1,1,0,1,0,0,1,0,1,1,1,246.39
1,0,1,0,0,1,1,1,0,0,0,220.57
1,1,0,0,0,0,0,1,0,1,0,224.73
1,0,1,0,1,1,1,1,1,0,1,234.92
1,1,0,0,0,0,1,1,0,0,0,226.50
1,0,0,1,1,0,0,0,0,1,0,208.99
1,1,0,1,0,0,1,0,1,0,1,252.13
1,1,1,0,1,1,0,1,0,1,1,248.90
1,1,1,0,1,1,1,1,1,0,1,250.53
1,0,1,0,1,0,1,1,1,1,1,237.23
1,0,1,0,1,0,1,1,0,0,0,221.57
1,0,0,1,0,1,1,0,1,1,1,263.13
1,0,1,1,1,1,1,1,1,1,0,225.16
1,0,1,0,1,1,0,1,0,1,1,233.15
1,0,1,1,0,1,1,1,0,0,1,247.87
1,0,0,1,0,0,1,1,1,1,0,215.88
1,0,0,1,1,1,0,0,0,0,1,264.51
1,0,0,1,1,0,1,0,1,0,1,257.71
1,0,1,1,0,0,0,1,0,1,1,249.53
1,1,1,1,0,0,1,0,0,1,0,247.77
1,0,0,1,0,0,0,1,0,1,1,247.37
1,0,1,0,0,0,1,0,1,0,1,232.00
1,0,0,1,0,1,1,0,1,0,1,261.77
1,0,0,1,1,0,1,0,0,0,1,263.31
1,0,1,0,1,0,1,0,1,0,1,234.47
1,0,0,1,0,0,1,1,0,0,0,212.52
1,0,0,1,1,1,1,1,1,0,1,263.58
1,0,0,1,0,1,0,1,0,0,0,214.89
1,0,0,0,1,0,0,1,0,1,0,204.50
1,1,1,0,1,0,1,0,1,0,1,251.85
1,0,0,1,0,0,1,0,1,0,1,260.88
1,0,1,1,1,0,1,1,1,1,0,231.21
1,0,0,0,1,1,0,1,0,0,0,202.94
1,0,0,1,1,1,0,1,0,0,1,259.38
1,1,1,0,1,0,1,0,1,0,1,249.44
1,0,0,1,0,0,1,1,1,0,0,214.25
1,0,1,0,0,1,1,0,1,0,1,232.64
1,1,1,1,0,0,0,1,0,1,0,248.97
1,1,0,0,1,1,0,0,0,0,1,255.64
1,0,0,0,0,0,0,0,0,0,0,210.44
1,1,0,1,0,0,0,0,0,0,1,240.35
1,1,1,1,1,1,0,0,0,0,0,243.28
1,0,1,1,0,1,1,0,1,0,0,228.47
1,0,1,1,0,1,1,1,1,1,1,251.91
1,1,0,0,0,0,1,0,1,0,0,227.78
1,0,0,0,0,1,0,1,0,0,1,219.31
1,0,0,1,0,1,0,0,0,1,0,209.58
1,1,0,0,0,0,1,0,0,0,0,229.17
1,0,1,1,1,0,1,0,1,1,0,230.14
1,1,0,1,0,0,1,1,0,0,1,255.17
1,1,0,0,0,1,1,0,1,0,0,224.34
1,0,0,0,1,1,1,1,1,1,1,219.95
1,1,0,1,1,0,0,1,0,0,1,254.39
1,0,0,0,1,1,1,1,1,0,0,204.29
1,1,0,0,0,0,1,0,1,1,1,232.18
1,0,1,0,1,0,0,0,0,0,1,237.70
1,0,0,1,1,1,1,0,1,0,1,259.69
1,1,1,1,0,1,0,0,0,1,0,246.94
1,1,0,0,1,1,1,1,0,0,0,228.56
1,1,0,1,1,1,1,0,1,1,1,255.42
1,0,1,0,1,0,1,0,1,0,0,221.62
1,1,0,1,0,0,1,0,0,1,1,246.38
1,1,1,1,0,0,1,0,1,0,1,264.60
1,0,1,0,1,1,1,1,1,1,0,220.98
1,0,1,0,1,0,1,1,1,1,1,232.98
1,1,0,0,1,0,1,1,0,0,1,237.63
1,1,0,1,0,1,1,0,1,0,1,250.26
1,0,0,0,0,1,1,1,1,0,0,204.73
1,0,1,1,0,1,1,0,1,1,1,251.30
1,0,0,1,0,0,1,1,0,0,1,259.39
1,1,1,0,1,1,1,0,1,1,0,246.16
1,0,1,0,1,0,1,1,1,0,0,217.90
1,1,1,1,0,1,1,0,1,0,0,252.14
1,1,0,0,1,1,1,0,1,0,1,238.56
1,1,0,1,0,1,1,0,1,1,0,240.99
1,1,0,1,1,0,0,1,0,0,0,239.56
1,1,1,1,0,1,1,0,0,1,0,251.52
1,1,1,0,1,0,1,0,0,0,0,244.49
1,1,1,0,1,1,1,1,1,0,1,251.81
1,0,0,1,0,0,0,1,0,0,1,246.96
1,1,1,1,1,0,1,1,1,1,0,255.36
1,1,1,1,1,1,1,1,1,1,1,267.51
1,0,0,1,1,1,1,0,1,0,0,213.41
1,0,1,1,0,0,1,0,0,1,0,226.88
1,1,0,0,1,0,1,0,1,0,1,236.98
1,1,1,0,0,0,1,1,1,0,0,236.89
1,1,1,0,0,1,1,0,0,0,0,246.48
1,1,0,0,0,1,1,1,1,0,1,237.47
